Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
"RT @StatCan_eng: Pizza lovers, rejoice! Today is #NationalPizzaDay. 🍕 In 2019, Canadian dairy farmers produced over 165 000 tonnes of mozza…",2021-02-09 22:18:27,1359265431811330048,UncleTacoMan,,,3,0,en,Twitter for Android,,,False
RT @PoliticalKida: Renowned Economist Manmohan Singh Explaining How Farmers Can Make More Profit With Help Of Private Players. https://t.co…,2021-02-09 22:18:24,1359265419605905414,TusharsD,,,1010,0,en,Twitter Web App,,,False
"RT @nywolforg: Wolf hunting will be banned throughout the whole of Spain!
https://t.co/NRAhgunOXS",2021-02-09 22:18:23,1359265413209731078,HerondaleViktor,,,693,0,en,Twitter for Android,,,False
RT @johnsy123aus: Most people think that the Nationals are for farmers ? That bullshit they stand for coal and gas,2021-02-09 22:18:22,1359265409740861441,taitoko_naomi,,,76,0,en,Twitter for iPhone,,,False
"RT @StatCan_eng: Pizza lovers, rejoice! Today is #NationalPizzaDay. 🍕 In 2019, Canadian dairy farmers produced over 165 000 tonnes of mozza…",2021-02-09 22:18:21,1359265405932625928,courtney_duthie,,,3,0,en,Twitter for iPhone,,,False
"@TanDhesi dont know if you came across the stomach punching footage of female farmers being run over by a water truck 
omg",2021-02-09 22:18:20,1359265401314631683,JosephGianni1,,,0,0,en,Twitter Web App,1359264714463805441,1865540413,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:18:16,1359265384881356804,HumoruZ_Tr3,,,20245,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:18:12,1359265367726698500,myearsitchy,,,20245,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:18:12,1359265367567269893,harmn__,,,920,0,en,Twitter for iPhone,,,False
"RT @AskAnshul: His passport @DelhiPolice, @HMOIndia, @MEAIndia, @DrSJaishankar. This citizen of Sri Lanka is in farmers' protest in India.…",2021-02-09 22:18:10,1359265360793407490,saubs16,,,1268,0,en,Twitter for iPhone,,,False
"RT @srivatsayb: 📶 BSNL finished for RELIANCE JIO

⛽ ONGC finished for RELIANCE PETRO

✈️ HAL finished for RELIANCE DEFENCE

🚜 FARMERS finis…",2021-02-09 22:18:04,1359265335463976960,vikashkronline,,,2390,0,en,Twitter for Android,,,False
@byk208ur41i @YousufRiaz1 Yes...40crs for 30 sec ad...Very rich farmers...fckng kalistanis,2021-02-09 22:18:02,1359265325984874496,sandyyyy1989,,,0,0,en,Twitter for Android,1358693752747950084,1354433004773412864,False
"RT @neuroayush: Incredible view!

Lakhs of farmers are chanting 
Jai Jawan, Jai Kisaan  in #KisaanMahapanchayat at Rajasthan.

Just imagine…",2021-02-09 22:18:02,1359265325750059011,Leen68785911,,,70,0,en,Twitter Web App,,,False
"@RigelFinance
Earn RIGEL tokens by farming RigelSwap V2 RLP. You have 18 pairs to choose from, we have included the main pairs. Within Farming function, farmers will get 15% of RIGEL/block in the pair RIGEL-ETH RLP and 5% of RIGEL/block for the other 17 pairs.",2021-02-09 22:18:01,1359265324579782656,Rifaltarget1btc,,,0,0,en,Twitter for Android,,1327340480737185799,False
"RT @EliseStefanik: The Worst Governor in America  proposed 75-80% budget cuts to agricultural programs! 

Our NY farms are the backbone of…",2021-02-09 22:17:58,1359265310927450112,Gregg2Ireland,,,69,0,en,Twitter for iPad,,,True
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:56,1359265302266204163,Adsaya21,,,20245,0,en,Twitter for Android,,,False
"RT @aayeff1: Azad wasn't appreciated whenever he spoke in the house. 
Jha is appreciating BS intended to drive a wedge in Congress by openl…",2021-02-09 22:17:55,1359265297887281157,mojav_ind,,,2,0,en,Twitter for Android,,,True
"RT @HarsimratBadal_: See the arrogance of BJP-led Centre. It vilified farmers as bicholiya, naxals &amp; Khalistanis &amp; refused to despatch any…",2021-02-09 22:17:55,1359265297790717954,BWariyana,,,82,0,en,Twitter for Android,,,False
"@You_know_who9 @ShahbazAnsar_ @AmandaCerny Look at this story from The Print quoting Sources (BJP IT cells) and make you mind up yourself. Glad he left
https://t.co/M6llNVyA7d",2021-02-09 22:17:54,1359265294880034816,Ajay_L_N,,,0,0,en,Twitter for Android,1359240724990988288,1298368833015525376,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:53,1359265290350125057,mxrquismoore,,,20245,0,en,Twitter for iPhone,,,False
"Govt has lied in Parliament that farmers do not know what's black in the farm laws. 
We call P.M. for an open debate and clear the confusion 

#FarmersCallPMforDebate",2021-02-09 22:17:53,1359265287166595073,brardeep_aman,,,0,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:51,1359265282129289227,seungyouncock,,,20245,0,en,Twitter for iPhone,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:17:50,1359265276227969029,suno_lo,,,920,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:49,1359265273652600833,TravailWithMe,,,20245,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:17:47,1359265264899141633,Ruby_naaz94,,,920,0,en,Twitter for Android,,,False
Farmers to Biden--please strike some trade deals @jacobbunge @jessenewman13 https://t.co/j3H2xPRohc,2021-02-09 22:17:47,1359265263594713098,heatherhaddon,,,0,0,en,TweetDeck,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:17:46,1359265259723186177,ne_dhiman,,,920,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:44,1359265252920164355,AmariBailey,,,20245,0,en,Twitter for iPhone,,,False
"RT @JasonMGib: A must read: ""...Aboriginal people were indeed hunters, gatherers and fishers at the time of the British colonisation of Aus…",2021-02-09 22:17:44,1359265252102209536,AMcLarenHistory,,,1,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:43,1359265247350165507,ehaydon16,,,20245,0,en,Twitter for iPhone,,,False
How Left-Liberals Went From Praising Deep Sidhu To Scapegoating Him https://t.co/XxEyt6uahW via @swarajyamag,2021-02-09 22:17:43,1359265245357772802,patnaik_r,,,0,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:43,1359265245152313352,wcardullo_,,,20245,0,en,Twitter for iPhone,,,False
"RT @OpIndia_com: AAP leader Preeti Sharma Menon, in an open letter to Sachin Tendulkar, implored the cricket icon to tweet in support of th…",2021-02-09 22:17:40,1359265233651396610,HindusWho,,,59,0,en,Twitter for Android,,,False
RT @KenRoth: India’s PM Modi's government is repressing speech in pursuit of its Hindu nationalist agenda. Victims include protesters again…,2021-02-09 22:17:38,1359265225699131392,harshmaghade,,,1051,0,en,Twitter for Android,,,False
"RT @mysticjatti: @RaviSinghKA @DelhiPolice @police_haryana Same thing is happening again...
Hundreds of farmers are stilling missing... htt…",2021-02-09 22:17:36,1359265216140296193,bhistakakirra,,,18,0,en,Twitter for iPhone,,,False
"RT @KaveetaJaain: Now even Agriculture has been politicised in our nation.

Spineless people are having a hard time supporting Farmers.
Can…",2021-02-09 22:17:34,1359265209488076802,liz_ninan,,,57,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:32,1359265202949287939,TelorAlexis,,,20245,0,en,Twitter for iPhone,,,False
RT @tony_r_wood: A changing climate is hurting our farmers already; the buyers of our agricultural exports will likely impose border taxes…,2021-02-09 22:17:31,1359265198629027842,KarenDyhrberg,,,51,0,en,Twitter for Android,,,False
"Rich Farmers, Global Plots, Local Stupidity - https://t.co/vAVSwPdQaQ https://t.co/0oonvV4Y5o",2021-02-09 22:17:31,1359265197773447169,rbborgquist,,,0,0,en,Twitter Web App,,,False
RT @Pun_Starr: Rakesh Tikait cried for farmers. More farmers joined him. So Modiji cried for a Congress leader.,2021-02-09 22:17:31,1359265196443766786,MerajAly,,,461,0,en,Twitter Web App,,,False
@Laura78703 Yes someone does.  My family is long time farmers.,2021-02-09 22:17:31,1359265196003459074,Jscott1145,,,0,0,en,Twitter for iPhone,1359264328415932429,49479101,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:30,1359265194619392005,DrDunwich,,,20245,0,en,Twitter Web App,,,False
"RT @jagjitvaheguru: For everyone who has not seen this yet. The lawyer, Prashant Bhushan, for farmers in Supreme Court in a older video of…",2021-02-09 22:17:30,1359265194074062856,PKSidhu,,,10,0,en,Twitter for iPhone,,,False
"BOOK YOUR HUNT TODAY! Farmers continue to list new and exciting locations each week, and our hunters are busy booking and enjoying what we have to offer. With limited hunter registrations make you get in quick! 

NOT REGISTERED? - https://t.co/A0tpie37nD

#HuntingHQ #NZOwned https://t.co/04TXofCAlk",2021-02-09 22:17:30,1359265193008783365,HuntingHQnz,,,0,0,en,HubSpot,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:29,1359265187447111685,yelalmeida,,,20245,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:29,1359265186507595789,greytdepression,,,20245,0,en,Twitter Web App,,,False
"RT @amnesty: The Indian government must immediately stop its escalating crackdown on protesters, farming leaders and journalists, amid ongo…",2021-02-09 22:17:24,1359265166857293826,b0bs1ngh,,,283,0,en,Twitter for Android,,,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:17:22,1359265159999414273,AshleyRenee29,,,2402,0,en,Twitter for iPhone,,,False
@KumareswaranG Yes...42crs for 30 sec ad...Very rich farmers...fckng kalistanis... India is watching da... aswole,2021-02-09 22:17:22,1359265159043158020,sandyyyy1989,,,0,0,en,Twitter for Android,1358602872229752836,4725951914,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:22,1359265157659074560,on_sicksadworld,,,20245,0,en,Twitter for iPhone,,,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:17:21,1359265154244911107,jastakhar5,,,2402,0,en,Twitter for iPhone,,,False
RT @Jefferson_MFG: Italian-owned agribusiness Sedamyl to invest £80 million expanding its Yorkshire plant. The starches &amp; sweeteners manufa…,2021-02-09 22:17:21,1359265153125089283,LogicalLorena,,,422,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:21,1359265153083179011,BASRA_RAJAN,,,20245,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:20,1359265151090888707,TheDanDGuy,,,20245,0,en,Twitter for iPhone,,,False
RT @rkhuria2: Why are we even surprised at Lata Mangeshkar’s tweet in favour of Govt &amp; against Farmers. She has never made a secret of her…,2021-02-09 22:17:19,1359265146967908355,AbdulGoa,,,93,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:19,1359265146259050500,LeslieePaolaa,,,20246,0,en,Twitter for iPhone,,,False
@iamjohnoliver John can you *please* do a show talking about the Farmers Protest in India - the largest protest in human history? @LastWeekTonight #FarmersProtest https://t.co/SdmdxI3mNo,2021-02-09 22:17:19,1359265145801764865,navinews,,,1,1,en,Twitter for iPhone,,316389142,False
RT @PunYaab: Paramjeet Kaur talks about her 75-year-old father Jorawar Singh's association with ongoing farmers protests. He was very dedic…,2021-02-09 22:17:19,1359265145537593345,Truthbe08780282,,,260,0,en,Twitter for iPad,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:18,1359265143033638913,MSKP27,,,20246,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:17,1359265138591866882,Rune_Lys,,,20246,0,en,Twitter for Android,,,False
"RT @castlvillageman: North and South. Even the oddly named ""ulster farmers union"" (that does NOT represent Ulster) know a market of 446 mil…",2021-02-09 22:17:16,1359265134057775110,CitroenCX,,,3,0,en,Twitter for iPhone,,,False
"RT @GovernorTomWolf: Legalizing adult-use marijuana would be good for our economy and good for our farmers, and it's what the majority of P…",2021-02-09 22:17:16,1359265133940404225,KarenHu17489823,,,1173,0,en,Twitter for iPhone,,,False
"@Bhakt_L @Negibaba4 @DEDH_AANKH @iamkittukrishna Bhai punjab m milta h maximum price crops ka, nae yakeen to I can share you the statistics. Apmc nae h bihar m, kya haal h vha? Punjab m sbse strong h apmc mandiyan, and if those farmers believe that these laws are a threat to their livelihood, they have every right to protest!",2021-02-09 22:17:14,1359265127258750978,Anarchistsden,,,0,0,en,Twitter for iPhone,1359264719865999361,1145310765290684417,False
"RT @Hindutva__watch: #throwback 'Inspiring Indian Women', UK org under fire for hate speech against India's protesting farmers, Sikhs, stat…",2021-02-09 22:17:14,1359265125073473536,sodhigogi,,,4,0,en,Twitter for iPhone,,,False
Thanks farmers for making me a happy man! And thanks Labour for sticking by your friends. And thanks David Parker for looking like you're going to do the right thing on freshwater. And thanks to everyone who's quit milk to save our environment and end dairy. You rock! :),2021-02-09 22:17:13,1359265121369948160,skryb,,,0,2,en,Twitter Web App,1359264617927569413,77626182,False
@kekeChukwudi_ Lol...this one wey them dey inform. See Martial and Rashford just playing football like Farmers,2021-02-09 22:17:12,1359265118610206721,Realsammywurld,,,0,0,en,Twitter for iPhone,1359264604384280581,2181739732,False
RT @veenakchahal: I’m 23 years old. As I lay here thinking about our privilege and how blessed we are here. I cannot imagine the torture an…,2021-02-09 22:17:11,1359265113660940290,_jsandhu,,,42,0,en,Twitter for iPhone,,,False
"RT @svaradarajan: YouTube Removes 2 Songs on Farmers' Protest, Producer Says HQ Cited 'Govt Intervention' https://t.co/38yI8vsTkv via @thew…",2021-02-09 22:17:08,1359265098523504640,Nikki4farmers,,,350,0,en,Twitter Web App,,,False
"RT @savingpunjab: FARMER BEING FED BY A SEVADAR AT THE PROTEST

IS THIS WHAT THE GOVERNMENT CALLS “TERRORISM”??

#Farmers #ReleaseDetainedF…",2021-02-09 22:17:07,1359265095679934469,RonnieBoo,,,9,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:06,1359265091116544004,minskyls_rep,,,20246,0,en,Twitter for Android,,,False
"RT @BritAsiaTV: Delhi police have ARRESTED Indian actor Deep Sidhu in relation to the Red Fort ‘violence’  

What are your thoughts guys? 👀…",2021-02-09 22:17:05,1359265087589081094,jaspalpannu9,,,20,0,en,Twitter for iPhone,,,False
"@wynnumboy @EldersLimited If it is profitable to do so, then farmers will 'farm' carbon. However there are major costs to actually undertaking carbon as an on farm enterprise.",2021-02-09 22:17:03,1359265080748036101,TEMarkets,,,0,0,en,Twitter Web App,1359252527653425152,612591093,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:02,1359265076432277518,Andr3w_Ezz,,,20246,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:17:00,1359265068844736512,Rachel_rachelle,,,20246,0,en,Twitter for iPhone,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:17:00,1359265066030411786,JassiJimidar,,,2452,0,en,Twitter for iPhone,,,False
"RT @pandey_yugam: Yes Modi govt is bad coz it wants to Improve India's condition,Yes Modi govt is bad coz it doesn't want any anti-national…",2021-02-09 22:16:58,1359265058078027779,HinduNatl,,,1,0,en,Hindu Nationalist RT app,,,False
"Union Budget disappoints farmers, common people, says IGP https://t.co/ADtun8F2N8",2021-02-09 22:16:57,1359265054315720705,IGPIndia,,,0,1,en,Twitter Web App,,,False
@glowgeous_skin Yes...40crs for 30 sec ad...Very rich farmers...fckng kalistanis,2021-02-09 22:16:54,1359265040554053633,sandyyyy1989,,,0,0,en,Twitter for Android,1358613760638767104,83979361,False
"RT @oluchristty: The clean up in Yoruba land is on.The battle for flushing out terrorists herdsmen out of our bushes &amp; forests is on.

Thos…",2021-02-09 22:16:53,1359265036968034307,BiafraOsii,,,329,0,en,Twitter for Android,,,False
RT @minkaur5: Can’t believe the amount of hate is out there from me simply writing an ‘opinion’ piece on behalf of my dad @SikhSkipping to…,2021-02-09 22:16:53,1359265036133400578,TerajitS,,,12,0,en,Twitter for iPhone,,,False
"RT @scribe_prashant: BREAKING: Congress raises the pitch over Farmers Protests in UP. Priyanka Gandhi to go to Saharanpur tomorrow, will be…",2021-02-09 22:16:53,1359265035948859392,Avenger79967115,,,231,0,en,Twitter for Android,,,False
RT @asadowaisi: Farmers' Agitation proved this govt isn't afraid of Parliament @PMOIndia has sleepless nights only when people protest You…,2021-02-09 22:16:52,1359265031804907527,devin_asia,,,122,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:51,1359265027417604100,squidpod,,,20246,0,en,Twitter Web App,,,False
"RT @WeForNews: In a major show of strength, former #Rajasthan Deputy Chief Minister #SachinPilot addressed farmers at a massive #mahapancha…",2021-02-09 22:16:49,1359265019431505922,rajeshgirdharpa,,,1,0,en,Twitter for Android,,,False
"RT @asadowaisi: #मैं_आंदोलनजीवी_हूँ &amp; I'm proud of it. Instead of constructing defensive border infrastructure in Arunachal, Sikkim &amp; Ladak…",2021-02-09 22:16:48,1359265014813712387,devin_asia,,,260,0,en,Twitter for Android,,,False
"RT @bitter_ball: Can all you with trucks in Canada go let them idol for the day, and cattle farmers get them cows farting and burping.... n…",2021-02-09 22:16:48,1359265014381649921,ErnieWales,,,5,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:47,1359265012003528705,ebony__Ee,,,20246,0,en,Twitter for iPhone,,,False
"RT @KaveetaJaain: Now even Agriculture has been politicised in our nation.

Spineless people are having a hard time supporting Farmers.
Can…",2021-02-09 22:16:46,1359265009038028800,ArshadChishti_,,,57,0,en,Twitter for Android,,,False
"RT @svaradarajan: YouTube Removes 2 Songs on Farmers' Protest, Producer Says HQ Cited 'Govt Intervention' https://t.co/38yI8vsTkv via @thew…",2021-02-09 22:16:43,1359264995431784450,Sandeep00029508,,,350,0,en,Twitter Web App,,,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:16:41,1359264985717739521,ProfessorCirno,,,2402,0,en,Twitter Web App,,,False
"I guess that’s my first piece of advice, use what you have available too you and don’t be afraid to sell your skills to others to gain what you require.

My wings as it turns out where very useful for others, helping farmers herd their animals, carrying messages from outpost to-",2021-02-09 22:16:41,1359264985642242048,LukasJournals,,,0,0,en,Twitter for iPad,1359264816053981185,1358901996997152777,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:16:40,1359264984291831816,Randhawa_beant,,,2402,0,en,Twitter for iPhone,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:16:40,1359264984052740105,TashaRandhawa,,,920,0,en,Twitter for iPhone,,,False
"RT @HryTweet_: Farmers have constitutional right to protest for their rights 

Agree =Retweet
@HansrajMeena 

https://t.co/inp67EQXOZ

#आं…",2021-02-09 22:16:40,1359264982123171840,NandkishorRAGA,,,81,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:39,1359264977102774272,MartinS23390957,,,20246,0,en,Twitter Web App,,,False
"@JoeBiden It is the 98th day of the war on and genocide on Tigray where priests are being shot in churches while praying, women are being raped, and crops being burnt of farmers who are barely getting by. We have to speak up for Tigray and you don't have to be Tegaru to.",2021-02-09 22:16:39,1359264976834207747,FtwiMezgebo,,,1,1,en,Twitter for Android,,939091,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:37,1359264970417074178,allapologeez,,,20246,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:37,1359264968764346369,mad_bleps,,,20246,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:34,1359264956735238149,essenceellis,,,20246,0,en,Twitter Web App,,,False
RT @Badgermcguire: @yaxleymartyr @Michael29253169 @tonx10 What is happening to white farmers and white people in general is never mentioned…,2021-02-09 22:16:33,1359264952041828358,BettyJa08291909,,,2,0,en,Twitter for iPad,,,False
"RT @manaman_chhina: In 2013, under SAD-BJP govt, Punjab Vidhan Sabha passed the Contract Farming Act without any meaningful debate on the p…",2021-02-09 22:16:32,1359264950724685824,PanchayatSandes,,,136,0,en,Twitter for Android,,,False
RT @rupikaur_: &amp; we certainly can’t let the same journalists who built careers legitimizing the state’s terror in kashmir &amp; punjab try to b…,2021-02-09 22:16:31,1359264946450669569,ARMY_Kaos,,,469,0,en,Twitter for Android,,,False
RT @revanth_anumula: Huge support from all sections for farmers on #Day3 of #RajivRaithuBharosaPadayatra Every Indian should and must suppo…,2021-02-09 22:16:31,1359264943103614977,Mungi_Jaipal,,,259,0,en,Twitter for Android,,,False
"RT @yaxleymartyr: @Michael29253169 @tonx10 Look how multiculturalism has worked in South Africa, the white farmers are overjoyed, tolerance…",2021-02-09 22:16:29,1359264937361760263,SusanMayR,,,0,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:29,1359264935340085252,DarioEncarnaca1,,,20247,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:28,1359264934119542785,__Kata_____,,,20247,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:26,1359264926045405186,phazelic,,,20247,0,en,Twitter for iPhone,,,False
"RT @srivatsayb: ""Rihanna is a Fool &amp; Dummy""

""Urmila is a soft-porn Star""

""Tapsee, Swara are B-grade Actress""

""Farmers are Terrorists""

""…",2021-02-09 22:16:26,1359264922237095939,dreamydeepika,,,1678,0,en,Twitter Web App,,,False
"RT @yadavRdeepak: 207 farmers were martyred till the 76th day of the peasant movement ...
 But this government laughed in Parliament yester…",2021-02-09 22:16:25,1359264917908385799,NandkishorRAGA,,,56,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:24,1359264915962347521,swarykah,,,20247,0,en,Twitter for iPhone,,,False
"RT @amnesty: The Indian government must immediately stop its escalating crackdown on protesters, farming leaders and journalists, amid ongo…",2021-02-09 22:16:24,1359264914939011074,GillGirl_GKG,,,283,0,en,Twitter for iPhone,,,False
"RT @BritAsiaTV: Delhi police have ARRESTED Indian actor Deep Sidhu in relation to the Red Fort ‘violence’  

What are your thoughts guys? 👀…",2021-02-09 22:16:23,1359264912334196738,Sharaank,,,20,0,en,Twitter Web App,,,False
RT @PoliticalKida: Renowned Economist Manmohan Singh Explaining How Farmers Can Make More Profit With Help Of Private Players. https://t.co…,2021-02-09 22:16:22,1359264906130821125,rsfauzdar,,,1010,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:21,1359264904717467654,Ducky_Tape,,,20247,0,en,Twitter Web App,,,False
"RT @IndyVoices: My dad, ‘the skipping Sikh’, is supporting the farmers in India. Why isn’t Boris Johnson doing the same? | @minkaur5 https:…",2021-02-09 22:16:19,1359264895523577864,gbassi7,,,49,0,en,Twitter for iPhone,,,False
RT @FahmiSozan: Nodeep Kaur a female activist was arrested by Indian police on 12 January from the farmers protest in Delhi ! We are worrie…,2021-02-09 22:16:18,1359264892361015296,everythings_13,,,2481,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:14,1359264874530934785,mr_fuxwitit,,,20247,0,en,Twitter for iPhone,,,False
"RT @karnal_munish: #FarmersCallPMforDebate
Farmers have constitutional right to protest for their rights 

Agree =Retweet 🔁

#आंदोलनजीवी_…",2021-02-09 22:16:13,1359264871687155713,NandkishorRAGA,,,177,0,en,Twitter for Android,,,False
"RT @Devinder_Sharma: Even in case of paddy, only 12% paddy farmers were able to sell at #MSP in the 2018-19 kharif marketing season, says C…",2021-02-09 22:16:13,1359264870747672576,PanchayatSandes,,,136,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:12,1359264863722369024,y_reezyg,,,20247,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:16:10,1359264855279165443,Thousandaire__,,,20247,0,en,Twitter for iPad,,,False
RT @Pun_Starr: Rakesh Tikait cried for farmers. More farmers joined him. So Modiji cried for a Congress leader.,2021-02-09 22:16:09,1359264850946347010,Modyfyed,,,461,0,en,Twitter Web App,,,False
